,Trial,Score,Parameters
23,23,0.8759276666186032,"[('scaling_method', 'robust'), ('learning_rate', 0.4197313751159187), ('loss', 'linear'), ('n_estimators', 983)]"
24,24,0.8700685910280402,"[('scaling_method', 'robust'), ('learning_rate', 0.12775730073284036), ('loss', 'linear'), ('n_estimators', 699)]"
25,25,0.8743685343281266,"[('scaling_method', 'robust'), ('learning_rate', 0.4038721138888507), ('loss', 'linear'), ('n_estimators', 584)]"
26,26,0.8301417698161488,"[('scaling_method', 'robust'), ('learning_rate', 0.013937133898877699), ('loss', 'linear'), ('n_estimators', 804)]"
27,27,0.8666694409189614,"[('scaling_method', 'robust'), ('learning_rate', 0.06722451157585618), ('loss', 'linear'), ('n_estimators', 896)]"
28,28,0.861871058491079,"[('scaling_method', 'minmax'), ('learning_rate', 0.20807817628515685), ('loss', 'square'), ('n_estimators', 222)]"
29,29,0.7434062296848449,"[('scaling_method', 'maxabs'), ('learning_rate', 0.0003107314637578089), ('loss', 'exponential'), ('n_estimators', 557)]"
30,30,0.8753106570858236,"[('scaling_method', 'maxabs'), ('learning_rate', 0.47410080382216285), ('loss', 'exponential'), ('n_estimators', 704)]"
31,31,0.8759005141839828,"[('scaling_method', 'robust'), ('learning_rate', 0.7446036174192467), ('loss', 'linear'), ('n_estimators', 832)]"
32,32,0.8743649308615407,"[('scaling_method', 'robust'), ('learning_rate', 0.2685302438793935), ('loss', 'linear'), ('n_estimators', 930)]"
33,33,0.8778980298279404,"[('scaling_method', 'robust'), ('learning_rate', 0.9803591244167049), ('loss', 'linear'), ('n_estimators', 791)]"
34,34,0.8756807721646516,"[('scaling_method', 'robust'), ('learning_rate', 0.4822146896731688), ('loss', 'linear'), ('n_estimators', 781)]"
35,35,0.8770311964266357,"[('scaling_method', 'minmax'), ('learning_rate', 0.9819953349158357), ('loss', 'linear'), ('n_estimators', 558)]"
36,36,0.8730369858134848,"[('scaling_method', 'robust'), ('learning_rate', 0.545186468501077), ('loss', 'square'), ('n_estimators', 660)]"
37,37,0.7722223243138185,"[('scaling_method', 'robust'), ('learning_rate', 0.0032764661855180844), ('loss', 'linear'), ('n_estimators', 443)]"
38,38,0.8725240795135873,"[('scaling_method', 'standard'), ('learning_rate', 0.13883062034309082), ('loss', 'exponential'), ('n_estimators', 960)]"
39,39,0.8730040010330444,"[('scaling_method', 'minmax'), ('learning_rate', 0.28420649648669116), ('loss', 'linear'), ('n_estimators', 806)]"
40,40,0.8592151284876974,"[('scaling_method', 'robust'), ('learning_rate', 0.04928300849144716), ('loss', 'linear'), ('n_estimators', 719)]"
41,41,0.876631266492874,"[('scaling_method', 'robust'), ('learning_rate', 0.6022935434821589), ('loss', 'linear'), ('n_estimators', 844)]"
42,42,0.8775122683514379,"[('scaling_method', 'robust'), ('learning_rate', 0.8353072928005563), ('loss', 'linear'), ('n_estimators', 860)]"
43,43,0.8758630499807859,"[('scaling_method', 'robust'), ('learning_rate', 0.32317387421668364), ('loss', 'linear'), ('n_estimators', 918)]"
44,44,0.8776753793385522,"[('scaling_method', 'standard'), ('learning_rate', 0.9049133382688556), ('loss', 'linear'), ('n_estimators', 764)]"
45,45,0.8756570975267681,"[('scaling_method', 'standard'), ('learning_rate', 0.5628427198294886), ('loss', 'linear'), ('n_estimators', 765)]"
46,46,0.8722846856575384,"[('scaling_method', 'standard'), ('learning_rate', 0.2300495985001885), ('loss', 'linear'), ('n_estimators', 630)]"
47,47,0.7543632924609759,"[('scaling_method', 'standard'), ('learning_rate', 0.0006104711316764549), ('loss', 'square'), ('n_estimators', 696)]"
48,48,0.7868756442865834,"[('scaling_method', 'standard'), ('learning_rate', 0.005595425036619091), ('loss', 'linear'), ('n_estimators', 464)]"
49,49,0.871193432664547,"[('scaling_method', 'standard'), ('learning_rate', 0.14757821653434963), ('loss', 'exponential'), ('n_estimators', 599)]"
50,50,0.8781417988392647,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9540829682729463), ('loss', 'linear'), ('n_estimators', 744)]"
51,51,0.8769082605509706,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9550214244358912), ('loss', 'linear'), ('n_estimators', 743)]"
52,52,0.8739540171614598,"[('scaling_method', 'maxabs'), ('learning_rate', 0.3806573800178133), ('loss', 'linear'), ('n_estimators', 682)]"
53,53,0.8762585673425383,"[('scaling_method', 'maxabs'), ('learning_rate', 0.6094685676067084), ('loss', 'linear'), ('n_estimators', 793)]"
54,54,0.8780437599232773,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9938838353749884), ('loss', 'linear'), ('n_estimators', 731)]"
55,55,0.8756733847851068,"[('scaling_method', 'maxabs'), ('learning_rate', 0.6574637690140192), ('loss', 'linear'), ('n_estimators', 741)]"
56,56,0.8762487225006128,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9735597958965204), ('loss', 'linear'), ('n_estimators', 537)]"
57,57,0.87514188862068,"[('scaling_method', 'maxabs'), ('learning_rate', 0.3684657511767804), ('loss', 'linear'), ('n_estimators', 667)]"
58,58,0.875665610844756,"[('scaling_method', 'maxabs'), ('learning_rate', 0.6305002768633786), ('loss', 'linear'), ('n_estimators', 519)]"
59,59,0.8685308784884619,"[('scaling_method', 'maxabs'), ('learning_rate', 0.1989747996050801), ('loss', 'square'), ('n_estimators', 617)]"
60,60,0.8747970512700434,"[('scaling_method', 'standard'), ('learning_rate', 0.45053191534177006), ('loss', 'linear'), ('n_estimators', 780)]"
61,61,0.8770452691205289,"[('scaling_method', 'robust'), ('learning_rate', 0.7503417559965384), ('loss', 'linear'), ('n_estimators', 875)]"
62,62,0.8793962498473966,"[('scaling_method', 'robust'), ('learning_rate', 0.9740419325699268), ('loss', 'linear'), ('n_estimators', 825)]"
63,63,0.8739996662703774,"[('scaling_method', 'robust'), ('learning_rate', 0.3184625157041188), ('loss', 'linear'), ('n_estimators', 731)]"
64,64,0.8784915266253208,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9976740013590387), ('loss', 'linear'), ('n_estimators', 812)]"
65,65,0.8749425823969702,"[('scaling_method', 'maxabs'), ('learning_rate', 0.4989298099561659), ('loss', 'linear'), ('n_estimators', 819)]"
66,66,0.8775128966795599,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9745020058128762), ('loss', 'linear'), ('n_estimators', 878)]"
67,67,0.876278436529363,"[('scaling_method', 'maxabs'), ('learning_rate', 0.6437002291635945), ('loss', 'linear'), ('n_estimators', 957)]"
68,68,0.8765647016754828,"[('scaling_method', 'maxabs'), ('learning_rate', 0.4460786155397767), ('loss', 'exponential'), ('n_estimators', 826)]"
69,69,0.869313164743394,"[('scaling_method', 'minmax'), ('learning_rate', 0.10196283515738638), ('loss', 'linear'), ('n_estimators', 772)]"
70,70,0.8739309831570905,"[('scaling_method', 'maxabs'), ('learning_rate', 0.26392072237706365), ('loss', 'linear'), ('n_estimators', 905)]"
71,71,0.8757876531377077,"[('scaling_method', 'robust'), ('learning_rate', 0.7206653221748248), ('loss', 'linear'), ('n_estimators', 714)]"
72,72,0.877701765507276,"[('scaling_method', 'robust'), ('learning_rate', 0.9922919461061249), ('loss', 'linear'), ('n_estimators', 644)]"
73,73,0.8783012245289863,"[('scaling_method', 'robust'), ('learning_rate', 0.9883932133433496), ('loss', 'linear'), ('n_estimators', 653)]"
74,74,0.8754959811503567,"[('scaling_method', 'robust'), ('learning_rate', 0.7144455349560926), ('loss', 'linear'), ('n_estimators', 633)]"
75,75,0.874541602542477,"[('scaling_method', 'robust'), ('learning_rate', 0.3973616348330563), ('loss', 'linear'), ('n_estimators', 678)]"
76,76,0.8680483924635917,"[('scaling_method', 'robust'), ('learning_rate', 0.5232932357788891), ('loss', 'linear'), ('n_estimators', 107)]"
77,77,0.8737621929534367,"[('scaling_method', 'robust'), ('learning_rate', 0.7090599231311597), ('loss', 'square'), ('n_estimators', 587)]"
78,78,0.8228306380938271,"[('scaling_method', 'robust'), ('learning_rate', 0.013559405814276613), ('loss', 'linear'), ('n_estimators', 646)]"
79,79,0.8506554163733011,"[('scaling_method', 'robust'), ('learning_rate', 0.027819071656359273), ('loss', 'linear'), ('n_estimators', 807)]"
80,80,0.8774946669080397,"[('scaling_method', 'robust'), ('learning_rate', 0.9653657145164202), ('loss', 'linear'), ('n_estimators', 734)]"
81,81,0.8760111352764264,"[('scaling_method', 'standard'), ('learning_rate', 0.8056003056480914), ('loss', 'linear'), ('n_estimators', 755)]"
82,82,0.8763530017802118,"[('scaling_method', 'minmax'), ('learning_rate', 0.5412041513867585), ('loss', 'linear'), ('n_estimators', 697)]"
83,83,0.8780717051315609,"[('scaling_method', 'robust'), ('learning_rate', 0.9915402201300475), ('loss', 'linear'), ('n_estimators', 844)]"
84,84,0.8772303573858924,"[('scaling_method', 'robust'), ('learning_rate', 0.766538023408823), ('loss', 'linear'), ('n_estimators', 937)]"
85,85,0.8782750246456119,"[('scaling_method', 'robust'), ('learning_rate', 0.9858909460423789), ('loss', 'exponential'), ('n_estimators', 996)]"
86,86,0.8769072702666805,"[('scaling_method', 'robust'), ('learning_rate', 0.36447548362071924), ('loss', 'exponential'), ('n_estimators', 996)]"
87,87,0.7626197022153215,"[('scaling_method', 'robust'), ('learning_rate', 0.0013810332698328293), ('loss', 'exponential'), ('n_estimators', 844)]"
88,88,0.8764208878824814,"[('scaling_method', 'robust'), ('learning_rate', 0.5653284636336193), ('loss', 'exponential'), ('n_estimators', 887)]"
89,89,0.8738740486524122,"[('scaling_method', 'maxabs'), ('learning_rate', 0.2665951052890923), ('loss', 'exponential'), ('n_estimators', 859)]"
90,90,0.7764339965888057,"[('scaling_method', 'robust'), ('learning_rate', 0.0024779254708118086), ('loss', 'exponential'), ('n_estimators', 800)]"
91,91,0.8774384010902292,"[('scaling_method', 'robust'), ('learning_rate', 0.828284900724569), ('loss', 'linear'), ('n_estimators', 609)]"
92,92,0.8738140440319122,"[('scaling_method', 'robust'), ('learning_rate', 0.46572956993361936), ('loss', 'linear'), ('n_estimators', 651)]"
93,93,0.8779503357660674,"[('scaling_method', 'robust'), ('learning_rate', 0.9802795857675229), ('loss', 'linear'), ('n_estimators', 789)]"
94,94,0.8761628666944068,"[('scaling_method', 'robust'), ('learning_rate', 0.6277081436418888), ('loss', 'linear'), ('n_estimators', 789)]"
95,95,0.8745757509839484,"[('scaling_method', 'robust'), ('learning_rate', 0.8074485316326594), ('loss', 'square'), ('n_estimators', 827)]"
96,96,0.8778513297093216,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9992412639256729), ('loss', 'linear'), ('n_estimators', 925)]"
97,97,0.8759403446238828,"[('scaling_method', 'robust'), ('learning_rate', 0.6012181348920542), ('loss', 'linear'), ('n_estimators', 757)]"
98,98,0.8757615850968113,"[('scaling_method', 'maxabs'), ('learning_rate', 0.4153355608756755), ('loss', 'exponential'), ('n_estimators', 717)]"
99,99,0.8771267003642997,"[('scaling_method', 'robust'), ('learning_rate', 0.793802766264144), ('loss', 'linear'), ('n_estimators', 849)]"
100,100,0.8762919313272896,"[('scaling_method', 'robust'), ('learning_rate', 0.5218126516357873), ('loss', 'linear'), ('n_estimators', 969)]"
101,101,0.8775513902609691,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9793833990285896), ('loss', 'linear'), ('n_estimators', 861)]"
102,102,0.8762327048017976,"[('scaling_method', 'maxabs'), ('learning_rate', 0.6866025944494901), ('loss', 'linear'), ('n_estimators', 934)]"
103,103,0.8785857882719631,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9921591294292993), ('loss', 'linear'), ('n_estimators', 904)]"
104,104,0.874915036423892,"[('scaling_method', 'maxabs'), ('learning_rate', 0.317179072560649), ('loss', 'linear'), ('n_estimators', 913)]"
105,105,0.8773860131310769,"[('scaling_method', 'maxabs'), ('learning_rate', 0.8439476606464346), ('loss', 'linear'), ('n_estimators', 949)]"
106,106,0.8769352013842271,"[('scaling_method', 'minmax'), ('learning_rate', 0.6482863088800381), ('loss', 'linear'), ('n_estimators', 778)]"
107,107,0.8752052702574463,"[('scaling_method', 'maxabs'), ('learning_rate', 0.4730313743813186), ('loss', 'linear'), ('n_estimators', 812)]"
108,108,0.7501868127191902,"[('scaling_method', 'robust'), ('learning_rate', 0.00025217657019799863), ('loss', 'linear'), ('n_estimators', 888)]"
109,109,0.8772418439981898,"[('scaling_method', 'maxabs'), ('learning_rate', 0.8067460708360564), ('loss', 'linear'), ('n_estimators', 834)]"
110,110,0.8029128489058166,"[('scaling_method', 'robust'), ('learning_rate', 0.006156140751194123), ('loss', 'square'), ('n_estimators', 689)]"
111,111,0.8788110356833198,"[('scaling_method', 'maxabs'), ('learning_rate', 0.987793026781544), ('loss', 'linear'), ('n_estimators', 903)]"
112,112,0.8764787349770172,"[('scaling_method', 'maxabs'), ('learning_rate', 0.6778446646576999), ('loss', 'linear'), ('n_estimators', 980)]"
113,113,0.8771678907197185,"[('scaling_method', 'maxabs'), ('learning_rate', 0.8637693073905612), ('loss', 'linear'), ('n_estimators', 792)]"
114,114,0.8767099141102825,"[('scaling_method', 'maxabs'), ('learning_rate', 0.5948269157075973), ('loss', 'linear'), ('n_estimators', 867)]"
115,115,0.875202684210921,"[('scaling_method', 'maxabs'), ('learning_rate', 0.5247066563510505), ('loss', 'linear'), ('n_estimators', 901)]"
116,116,0.8767673105178533,"[('scaling_method', 'robust'), ('learning_rate', 0.8455501318743225), ('loss', 'linear'), ('n_estimators', 743)]"
117,117,0.8779244702653948,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9965334486285669), ('loss', 'linear'), ('n_estimators', 814)]"
118,118,0.7596663258650065,"[('scaling_method', 'maxabs'), ('learning_rate', 0.0009105397642211582), ('loss', 'exponential'), ('n_estimators', 830)]"
119,119,0.8782778798416928,"[('scaling_method', 'maxabs'), ('learning_rate', 0.7292899824517706), ('loss', 'linear'), ('n_estimators', 995)]"
120,120,0.8768534601120684,"[('scaling_method', 'maxabs'), ('learning_rate', 0.7126024225702574), ('loss', 'linear'), ('n_estimators', 999)]"
121,121,0.8790435071653574,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9899631137157047), ('loss', 'linear'), ('n_estimators', 951)]"
122,122,0.8758117796805756,"[('scaling_method', 'maxabs'), ('learning_rate', 0.7015806160712635), ('loss', 'linear'), ('n_estimators', 949)]"
123,123,0.879528195262105,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9958958810824097), ('loss', 'linear'), ('n_estimators', 988)]"
124,124,0.8761940045296341,"[('scaling_method', 'maxabs'), ('learning_rate', 0.4095039601405558), ('loss', 'linear'), ('n_estimators', 995)]"
125,125,0.8762569586436134,"[('scaling_method', 'maxabs'), ('learning_rate', 0.5676653710824195), ('loss', 'linear'), ('n_estimators', 974)]"
126,126,0.8777413529108269,"[('scaling_method', 'maxabs'), ('learning_rate', 0.8028591064702033), ('loss', 'linear'), ('n_estimators', 958)]"
127,127,0.8773486126087058,"[('scaling_method', 'maxabs'), ('learning_rate', 0.6841787793391091), ('loss', 'linear'), ('n_estimators', 937)]"
128,128,0.8754968785062696,"[('scaling_method', 'maxabs'), ('learning_rate', 0.48473463002069184), ('loss', 'linear'), ('n_estimators', 975)]"
129,129,0.8783735182095012,"[('scaling_method', 'maxabs'), ('learning_rate', 0.8234540591708455), ('loss', 'exponential'), ('n_estimators', 898)]"
130,130,0.8755840001799745,"[('scaling_method', 'maxabs'), ('learning_rate', 0.3519889347403546), ('loss', 'exponential'), ('n_estimators', 907)]"
131,131,0.8785601428372452,"[('scaling_method', 'maxabs'), ('learning_rate', 0.8073553720381577), ('loss', 'exponential'), ('n_estimators', 885)]"
132,132,0.8762874792212815,"[('scaling_method', 'maxabs'), ('learning_rate', 0.7793228900738646), ('loss', 'exponential'), ('n_estimators', 889)]"
133,133,0.876745820964311,"[('scaling_method', 'maxabs'), ('learning_rate', 0.6012232807897382), ('loss', 'exponential'), ('n_estimators', 922)]"
134,134,0.8779063231516251,"[('scaling_method', 'maxabs'), ('learning_rate', 0.8489337943175218), ('loss', 'exponential'), ('n_estimators', 875)]"
135,135,0.8775955016587297,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9885299401124495), ('loss', 'square'), ('n_estimators', 949)]"
136,136,0.877192364758782,"[('scaling_method', 'maxabs'), ('learning_rate', 0.7144128485320168), ('loss', 'exponential'), ('n_estimators', 906)]"
137,137,0.8774093940092431,"[('scaling_method', 'maxabs'), ('learning_rate', 0.5915356714830493), ('loss', 'exponential'), ('n_estimators', 929)]"
138,138,0.8733348442152487,"[('scaling_method', 'minmax'), ('learning_rate', 0.4456441218695471), ('loss', 'exponential'), ('n_estimators', 382)]"
139,139,0.8768250874529194,"[('scaling_method', 'maxabs'), ('learning_rate', 0.8449598416680659), ('loss', 'exponential'), ('n_estimators', 983)]"
140,140,0.8766347826712977,"[('scaling_method', 'maxabs'), ('learning_rate', 0.525115683195697), ('loss', 'exponential'), ('n_estimators', 851)]"
141,141,0.8777455178004621,"[('scaling_method', 'maxabs'), ('learning_rate', 0.967683545160043), ('loss', 'linear'), ('n_estimators', 882)]"
142,142,0.8769269609235846,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9991141199174034), ('loss', 'linear'), ('n_estimators', 957)]"
143,143,0.8764029876089866,"[('scaling_method', 'maxabs'), ('learning_rate', 0.73641980899114), ('loss', 'linear'), ('n_estimators', 916)]"
144,144,0.8772608344991812,"[('scaling_method', 'maxabs'), ('learning_rate', 0.8146077784313593), ('loss', 'exponential'), ('n_estimators', 972)]"
145,145,0.8765019247691586,"[('scaling_method', 'maxabs'), ('learning_rate', 0.6711083849350501), ('loss', 'linear'), ('n_estimators', 897)]"
146,146,0.877742580563979,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9958024820135695), ('loss', 'linear'), ('n_estimators', 555)]"
147,147,0.8618381276325937,"[('scaling_method', 'maxabs'), ('learning_rate', 0.0437064159858656), ('loss', 'linear'), ('n_estimators', 941)]"
148,148,0.8760244339892103,"[('scaling_method', 'maxabs'), ('learning_rate', 0.6029231614106226), ('loss', 'linear'), ('n_estimators', 845)]"
149,149,0.8774485946353542,"[('scaling_method', 'maxabs'), ('learning_rate', 0.8207556769351414), ('loss', 'exponential'), ('n_estimators', 999)]"
150,150,0.8771290375122881,"[('scaling_method', 'maxabs'), ('learning_rate', 0.7012240223750169), ('loss', 'linear'), ('n_estimators', 864)]"
151,151,0.8778154957062079,"[('scaling_method', 'robust'), ('learning_rate', 0.8505162399836963), ('loss', 'linear'), ('n_estimators', 765)]"
152,152,0.8781557666905808,"[('scaling_method', 'robust'), ('learning_rate', 0.9650723220169711), ('loss', 'linear'), ('n_estimators', 808)]"
153,153,0.8781596631467508,"[('scaling_method', 'robust'), ('learning_rate', 0.9981338581545424), ('loss', 'linear'), ('n_estimators', 476)]"
154,154,0.8763823853407295,"[('scaling_method', 'robust'), ('learning_rate', 0.6347817948710467), ('loss', 'linear'), ('n_estimators', 822)]"
155,155,0.8765616654013714,"[('scaling_method', 'robust'), ('learning_rate', 0.8257884074046274), ('loss', 'linear'), ('n_estimators', 471)]"
156,156,0.8743661163427339,"[('scaling_method', 'robust'), ('learning_rate', 0.5418060576066687), ('loss', 'linear'), ('n_estimators', 469)]"
157,157,0.8769093596649441,"[('scaling_method', 'robust'), ('learning_rate', 0.9948398751514264), ('loss', 'linear'), ('n_estimators', 430)]"
158,158,0.8755442156919957,"[('scaling_method', 'robust'), ('learning_rate', 0.7441969259994969), ('loss', 'linear'), ('n_estimators', 520)]"
159,159,0.8760799538666018,"[('scaling_method', 'robust'), ('learning_rate', 0.8478130503612702), ('loss', 'linear'), ('n_estimators', 421)]"
160,160,0.7701934690902055,"[('scaling_method', 'robust'), ('learning_rate', 0.4622328123680432), ('loss', 'linear'), ('n_estimators', 6)]"
161,161,0.8784701273910829,"[('scaling_method', 'standard'), ('learning_rate', 0.9922075405914262), ('loss', 'linear'), ('n_estimators', 873)]"
162,162,0.8767283926014521,"[('scaling_method', 'standard'), ('learning_rate', 0.6841049086746823), ('loss', 'linear'), ('n_estimators', 872)]"
163,163,0.8783030480608094,"[('scaling_method', 'standard'), ('learning_rate', 0.9986721050153715), ('loss', 'linear'), ('n_estimators', 485)]"
164,164,0.8778773153717001,"[('scaling_method', 'standard'), ('learning_rate', 0.8371381015162962), ('loss', 'linear'), ('n_estimators', 450)]"
165,165,0.8758497787779665,"[('scaling_method', 'standard'), ('learning_rate', 0.5923532864282013), ('loss', 'linear'), ('n_estimators', 571)]"
166,166,0.876994974318053,"[('scaling_method', 'standard'), ('learning_rate', 0.7080395471095342), ('loss', 'linear'), ('n_estimators', 486)]"
167,167,0.8767426320090643,"[('scaling_method', 'standard'), ('learning_rate', 0.9990570517266106), ('loss', 'exponential'), ('n_estimators', 517)]"
168,168,0.8749068082666209,"[('scaling_method', 'standard'), ('learning_rate', 0.8499933485735998), ('loss', 'square'), ('n_estimators', 491)]"
169,169,0.8764054133372691,"[('scaling_method', 'standard'), ('learning_rate', 0.5230782316819967), ('loss', 'linear'), ('n_estimators', 963)]"
170,170,0.8770773529959974,"[('scaling_method', 'standard'), ('learning_rate', 0.7180677664278854), ('loss', 'linear'), ('n_estimators', 917)]"
171,171,0.8779837644950836,"[('scaling_method', 'robust'), ('learning_rate', 0.9993560964275563), ('loss', 'linear'), ('n_estimators', 848)]"
172,172,0.8756492235498816,"[('scaling_method', 'minmax'), ('learning_rate', 0.8491631048350818), ('loss', 'linear'), ('n_estimators', 399)]"
173,173,0.8777162158687901,"[('scaling_method', 'robust'), ('learning_rate', 0.7564193226560664), ('loss', 'linear'), ('n_estimators', 898)]"
174,174,0.874633400536525,"[('scaling_method', 'robust'), ('learning_rate', 0.6227407574505385), ('loss', 'linear'), ('n_estimators', 803)]"
175,175,0.8778885809521781,"[('scaling_method', 'standard'), ('learning_rate', 0.9863592558758473), ('loss', 'linear'), ('n_estimators', 832)]"
176,176,0.8782511233778166,"[('scaling_method', 'robust'), ('learning_rate', 0.9972557730121826), ('loss', 'linear'), ('n_estimators', 881)]"
177,177,0.8774446925848978,"[('scaling_method', 'robust'), ('learning_rate', 0.8172241725157066), ('loss', 'linear'), ('n_estimators', 869)]"
178,178,0.8777427853090103,"[('scaling_method', 'standard'), ('learning_rate', 0.6190181521031388), ('loss', 'exponential'), ('n_estimators', 983)]"
179,179,0.8748772650174018,"[('scaling_method', 'maxabs'), ('learning_rate', 0.7391183991951519), ('loss', 'linear'), ('n_estimators', 301)]"
180,180,0.8779069945889475,"[('scaling_method', 'robust'), ('learning_rate', 0.8613308186649932), ('loss', 'linear'), ('n_estimators', 939)]"
181,181,0.8774550604703405,"[('scaling_method', 'robust'), ('learning_rate', 0.9847837537835312), ('loss', 'linear'), ('n_estimators', 888)]"
182,182,0.878872758783897,"[('scaling_method', 'robust'), ('learning_rate', 0.9954431019962668), ('loss', 'linear'), ('n_estimators', 918)]"
183,183,0.8778256210605855,"[('scaling_method', 'robust'), ('learning_rate', 0.8246321284648167), ('loss', 'linear'), ('n_estimators', 916)]"
184,184,0.8774335544460593,"[('scaling_method', 'robust'), ('learning_rate', 0.6942151545273583), ('loss', 'linear'), ('n_estimators', 930)]"
185,185,0.8790872734857873,"[('scaling_method', 'robust'), ('learning_rate', 0.9929718794344986), ('loss', 'linear'), ('n_estimators', 961)]"
186,186,0.8788752736719054,"[('scaling_method', 'robust'), ('learning_rate', 0.9975802837380151), ('loss', 'linear'), ('n_estimators', 978)]"
187,187,0.877699698772,"[('scaling_method', 'robust'), ('learning_rate', 0.998120775382935), ('loss', 'linear'), ('n_estimators', 960)]"
188,188,0.8770999747276507,"[('scaling_method', 'robust'), ('learning_rate', 0.7501612358829644), ('loss', 'exponential'), ('n_estimators', 991)]"
189,189,0.8765296052740575,"[('scaling_method', 'robust'), ('learning_rate', 0.5811153080177689), ('loss', 'linear'), ('n_estimators', 972)]"
190,190,0.8669595443855554,"[('scaling_method', 'robust'), ('learning_rate', 0.067866794457976), ('loss', 'linear'), ('n_estimators', 947)]"
191,191,0.8776136936799868,"[('scaling_method', 'maxabs'), ('learning_rate', 0.8402587215936049), ('loss', 'linear'), ('n_estimators', 903)]"
192,192,0.8773745146752183,"[('scaling_method', 'robust'), ('learning_rate', 0.855762195299806), ('loss', 'linear'), ('n_estimators', 932)]"
193,193,0.8785147108527364,"[('scaling_method', 'maxabs'), ('learning_rate', 0.9975201527497445), ('loss', 'linear'), ('n_estimators', 963)]"
